"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Hospital Type","Hospital Ownership","Emergency Services","Meets criteria for promoting interoperability of EHRs","Meets criteria for birthing friendly designation","Hospital overall rating","Hospital overall rating footnote","MORT Group Measure Count","Count of Facility MORT Measures","Count of MORT Measures Better","Count of MORT Measures No Different","Count of MORT Measures Worse","MORT Group Footnote","Safety Group Measure Count","Count of Facility Safety Measures","Count of Safety Measures Better","Count of Safety Measures No Different","Count of Safety Measures Worse","Safety Group Footnote","READM Group Measure Count","Count of Facility READM Measures","Count of READM Measures Better","Count of READM Measures No Different","Count of READM Measures Worse","READM Group Footnote","Pt Exp Group Measure Count","Count of Facility Pt Exp Measures","Pt Exp Group Footnote","TE Group Measure Count","Count of Facility TE Measures","TE Group Footnote"
054145,SHARP MESA VISTA HOSPITAL,7850 VISTA HILL AVENUE,SAN DIEGO,CA,92123,SAN DIEGO,(858) 278-4110,Psychiatric,Voluntary non-profit - Private,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054146,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,"2633 E 27TH STREET, BUILDING B",OAKLAND,CA,94601,ALAMEDA,(510) 535-5115,Psychiatric,Proprietary,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054147,JOYCE EISENBERG KEEFER MEDICAL CENTER,7150 TAMPA AVENUE,RESEDA,CA,91335,LOS ANGELES,(818) 774-3314,Psychiatric,Voluntary non-profit - Private,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054148,TARZANA TREATMENT CENTER,18646 OXNARD STREET,TARZANA,CA,91356,LOS ANGELES,(818) 996-1051,Psychiatric,Voluntary non-profit - Private,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054149,WILLOW ROCK CENTER,2050 FAIRMONT DRIVE,SAN LEANDRO,CA,94578,ALAMEDA,(510) 895-5502,Psychiatric,Proprietary,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054150,KAISER PERMANENTE PSYCHIATRIC HEALTH FACILITY-SANT,3840 HOMESTEAD ROAD,SANTA CLARA,CA,95051,SANTA CLARA,(408) 851-4850,Psychiatric,Proprietary,Yes,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054151,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",1287 FULTON ROAD,SANTA ROSA,CA,95401,SONOMA,(707) 800-7700,Psychiatric,Proprietary,Yes,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054152,SANTA CRUZ COUNTY PSYCHIATRIC HEALTH FACILITY,"2250 SOQUEL AVENUE, SUITE 150",SANTA CRUZ,CA,95062,SANTA CRUZ,(831) 600-2801,Psychiatric,Proprietary,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054153,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,"2600 REDONDO AVENUE, SUITE 500",LONG BEACH,CA,90806,LOS ANGELES,(844) 562-1212,Psychiatric,Proprietary,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054154,SAN JOSE BEHAVIORAL HEALTH,455 SILICON VALLEY BOULEVARD,SAN JOSE,CA,95138,SANTA CLARA,(669) 234-5959,Psychiatric,Proprietary,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054155,"BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL, LLC",5201 WHITE LANE,BAKERSFIELD,CA,93309,KERN,(661) 398-1800,Psychiatric,Proprietary,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054157,GLENDORA  HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,91740,LOS ANGELES,(626) 852-5050,Psychiatric,Voluntary non-profit - Private,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
054159,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",1400 EXPO PARKWAY,NORTH SACRAMENTO,CA,95815,SACRAMENTO,(916) 437-6410,Psychiatric,Proprietary,No,,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
060001,BANNER NORTH COLORADO MEDICAL CENTER,1801 16TH ST,GREELEY,CO,80631,WELD,(970) 810-4121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,7,0,7,0,,8,7,1,6,0,,11,11,1,10,0,,8,8,,12,10,
060003,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501,BOULDER,(303) 651-5111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,5,0,5,0,,8,5,1,4,0,,11,6,1,5,0,,8,8,,12,9,
060004,INTERMOUNTAIN HEALTH PLATTE VALLEY HOSPITAL,1600 PRAIRIE CENTER PKWY,BRIGHTON,CO,80601,ADAMS,(303) 498-1600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,2,0,2,0,,8,5,1,4,0,,11,5,0,5,0,,8,8,,12,10,
060006,MONTROSE REGIONAL HEALTH,800 S 3RD ST,MONTROSE,CO,81401,MONTROSE,(970) 249-2211,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,5,0,5,0,,8,3,0,3,0,,11,10,1,9,0,,8,8,,12,11,
060008,SAN LUIS VALLEY REGIONAL  MEDICAL CENTER,106 BLANCA AVE,ALAMOSA,CO,81101,ALAMOSA,(719) 587-1202,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,,7,2,0,2,0,,8,3,0,3,0,,11,7,0,6,1,,8,8,,12,10,
060009,LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,WHEAT RIDGE,CO,80033,JEFFERSON,(303) 425-4500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,6,0,6,0,,8,6,2,3,1,,11,9,0,9,0,,8,8,,12,10,
060010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,80524,LARIMER,(970) 495-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,6,1,5,0,,8,7,3,4,0,,11,10,1,9,0,,8,8,,12,9,
060011,DENVER HEALTH & HOSPITAL AUTHORITY,777 BANNOCK ST,DENVER,CO,80204,DENVER,(303) 436-4927,Acute Care Hospitals,Government - State,Yes,Y,Y,2,,7,4,0,4,0,,8,6,1,3,2,,11,7,0,7,0,,8,8,,12,10,
060012,"ST MARY CORWIN MED CTR, CENTURA HEALTH",1008 MINNEQUA AVE,PUEBLO,CO,81004,PUEBLO,(719) 557-4000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,,3,,7,1,0,1,0,,8,4,0,4,0,,11,7,0,7,0,,8,8,,12,9,
060013,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,LA PLATA,(970) 247-4311,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,5,,7,5,0,5,0,,8,6,1,5,0,,11,10,1,9,0,,8,8,,12,10,
060014,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER,1719 E 19TH AVE,DENVER,CO,80218,DENVER,(303) 839-6000,Acute Care Hospitals,Government - State,Yes,Y,Y,3,,7,3,0,3,0,,8,7,1,6,0,,11,7,0,6,1,,8,8,,12,8,
060015,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 W 2ND PL,LAKEWOOD,CO,80228,JEFFERSON,(720) 321-0000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,,5,,7,7,0,7,0,,8,6,3,3,0,,11,8,1,5,2,,8,8,,12,8,
060020,"PARKVIEW MEDICAL CENTER, INC",400 W 16TH ST,PUEBLO,CO,81003,PUEBLO,(719) 584-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,7,0,7,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,11,
060022,UCH-MEMORIAL HEALTH SYSTEM,1400 E BOULDER ST,COLORADO SPRINGS,CO,80909,EL PASO,(719) 365-5000,Acute Care Hospitals,Government - Local,Yes,Y,Y,4,,7,7,0,7,0,,8,8,3,4,1,,11,11,4,7,0,,8,8,,12,11,
060023,ST MARYS MEDICAL CENTER,2635 N 7TH ST,GRAND JUNCTION,CO,81501,MESA,(970) 298-2260,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,4,,7,7,0,6,1,,8,7,3,4,0,,11,11,2,9,0,,8,8,,12,10,
060024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,12605 E 16TH AVE,AURORA,CO,80045,ADAMS,(720) 848-0000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Y,5,,7,7,1,6,0,,8,8,2,6,0,,11,11,1,10,0,,8,8,,12,11,
060027,BOULDER COMMUNITY HEALTH,4747 ARAPAHOE AVE,BOULDER,CO,80303,BOULDER,(303) 415-7440,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,7,0,7,0,,8,7,1,5,1,,11,9,0,9,0,,8,8,,12,11,
060028,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,CO,80218,DENVER,(303) 812-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,5,0,5,0,,8,8,2,6,0,,11,10,1,9,0,,8,8,,12,11,
060030,BANNER MCKEE MEDICAL CENTER,2000 BOISE AVE,LOVELAND,CO,80538,LARIMER,(970) 820-4640,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,,7,4,0,4,0,,8,3,0,3,0,,11,7,1,6,0,,8,8,,12,9,
060031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,2222 N NEVADA AVE,COLORADO SPRINGS,CO,80907,EL PASO,(719) 776-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,7,0,7,0,,8,8,5,3,0,,11,11,3,7,1,,8,8,,12,9,
060032,ROSE MEDICAL CENTER,4567 E 9TH AVE,DENVER,CO,80220,DENVER,(303) 320-2121,Acute Care Hospitals,Proprietary,Yes,Y,Y,4,,7,6,0,6,0,,8,8,2,6,0,,11,5,0,5,0,,8,8,,12,8,
060034,HCA-HEALTHONE DBA SWEDISH MEDICAL CENTER,501 E HAMPDEN AVE,ENGLEWOOD,CO,80113,ARAPAHOE,(303) 788-5000,Acute Care Hospitals,Proprietary,Yes,Y,Y,5,,7,7,2,5,0,,8,8,6,2,0,,11,11,1,9,1,,8,8,,12,8,
06003F,Evans ACH (FT Carson),Fort Carson MEDDAC 1650 Cochrane Circle,Fort Carson,CO,80913,EL PASO,(719) 526-7000,Acute Care - Department of Defense,Department of Defense,Yes,,,Not Available,22,Not Available,Not Available,Not Available,Not Available,Not Available,22,Not Available,Not Available,Not Available,Not Available,Not Available,22,Not Available,Not Available,Not Available,Not Available,Not Available,22,Not Available,Not Available,22,Not Available,Not Available,22
060044,ST ELIZABETH HOSPITAL,1000 LINCOLN ST,FORT MORGAN,CO,80701,MORGAN,(970) 867-3391,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,3,0,,8,8,,12,7,
060049,UCHEALTH YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DR,STEAMBOAT SPRINGS,CO,80487,ROUTT,(970) 879-1322,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,Not Available,Not Available,Not Available,Not Available,5,8,3,0,3,0,,11,6,0,6,0,,8,8,,12,9,
060054,COMMUNITY HOSPITAL,2351 'G' RD,GRAND JUNCTION,CO,81505,MESA,(970) 644-3011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,2,0,2,0,,8,4,0,4,0,,11,8,2,5,1,,8,8,,12,9,
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1700 NORTH WHEELING STREET,AURORA,CO,80045,ADAMS,(303) 399-8020,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,4,,7,5,2,3,0,,8,4,0,4,0,,11,6,1,4,1,,8,8,,12,6,
060064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,DENVER,CO,80210,DENVER,(303) 778-1955,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,5,,7,6,0,6,0,,8,7,1,6,0,,11,8,1,7,0,,8,8,,12,8,
060065,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,CO,80229,ADAMS,(303) 451-7800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,,7,5,0,5,0,,8,6,0,6,0,,11,5,1,4,0,,8,8,,12,10,
060071,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,DELTA,CO,81416,DELTA,(970) 874-7681,Acute Care Hospitals,Government - Local,Yes,Y,Y,3,,7,2,0,2,0,,8,3,0,3,0,,11,8,0,8,0,,8,8,,12,9,
060075,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRINGS,CO,81601,GARFIELD,(970) 945-6535,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,4,0,4,0,,8,5,1,4,0,,11,10,1,9,0,,8,8,,12,9,
060076,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,CO,80751,LOGAN,(970) 522-0122,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,8,0,8,0,,8,8,,12,8,
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,(970) 244-1329,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,,5,,7,3,0,3,0,,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,4,
060096,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,CO,81657,EAGLE,(970) 476-2451,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,5,,7,1,0,1,0,,8,3,1,2,0,,11,7,0,7,0,,8,8,,12,10,
060100,THE MEDICAL CENTER OF AURORA & SOUTH HOSPITAL,1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,(303) 873-5511,Acute Care Hospitals,Proprietary,Yes,Y,Y,4,,7,7,0,7,0,,8,7,3,4,0,,11,9,1,7,1,,8,8,,12,9,
060103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,CO,80027,BOULDER,(303) 673-1000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,4,,7,2,0,2,0,,8,5,0,5,0,,11,7,2,5,0,,8,8,,12,8,
060104,CENTURA HEALTH-ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,CO,80023,BROOMFIELD,(720) 627-0000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,5,0,5,0,,8,6,2,4,0,,11,8,2,6,0,,8,8,,12,9,
060107,NATIONAL JEWISH HEALTH,1400 JACKSON ST,DENVER,CO,80206,DENVER,(303) 388-4461,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,5,
060112,SKY RIDGE MEDICAL CENTER,10101 RIDGEGATE PKWY,LONE TREE,CO,80124,DOUGLAS,(720) 225-1000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,5,,7,6,1,5,0,,8,8,1,7,0,,11,10,0,10,0,,8,8,,12,10,
060113,"LITTLETON ADVENTIST HOSPITAL, CENTURA HEALTH",7700 S BROADWAY,LITTLETON,CO,80122,ARAPAHOE,(303) 730-8900,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,4,,7,6,0,6,0,,8,7,0,7,0,,11,8,0,7,1,,8,8,,12,9,
060114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,(303) 269-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,6,1,5,0,,8,8,1,7,0,,11,10,3,7,0,,8,8,,12,10,
060116,GOOD SAMARITAN MEDICAL CENTER LLC,200 EXEMPLA CIR,LAFAYETTE,CO,80026,BOULDER,(303) 689-5212,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,5,0,5,0,,8,6,1,5,0,,11,8,0,8,0,,8,8,,12,9,
060117,"ANIMAS SURGICAL HOSPITAL, LLC","575 RIVERGATE LN, UNIT 100",DURANGO,CO,81301,LA PLATA,(970) 247-3537,Acute Care Hospitals,Proprietary,Yes,Y,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,3,0,,8,8,,12,5,
060118,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DR,FRISCO,CO,80443,SUMMIT,(970) 668-3300,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,0,2,0,,8,8,,12,9,
060119,MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVE,LOVELAND,CO,80538,LARIMER,(970) 624-2500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,7,0,6,1,,8,7,1,6,0,,11,11,2,9,0,,8,8,,12,11,
060124,ORTHOCOLORADO HOSP AT ST ANTHONY MED CAMPUS,11650 W 2ND PL,LAKEWOOD,CO,80228,JEFFERSON,(720) 321-5000,Acute Care Hospitals,Proprietary,Yes,Y,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,3,0,,8,8,,12,2,
060125,ADVENTHEALTH CASTLE ROCK,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,DOUGLAS,(720) 455-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,4,0,4,0,,8,5,1,4,0,,11,7,0,7,0,,8,8,,12,9,
060126,BANNER FORT COLLINS MEDICAL CENTER,4700 LADY MOON DR,FORT COLLINS,CO,80528,LARIMER,(970) 821-4000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,3,0,,8,8,,12,8,
060128,LONGS PEAK HOSPITAL,1750 E KEN PRATT BLVD,LONGMONT,CO,80504,BOULDER,(720) 718-3005,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,6,0,6,0,,8,5,1,4,0,,11,6,1,5,0,,8,8,,12,9,
060129,UCHEALTH BROOMFIELD HOSPITAL,11820 DESTINATION DR,BROOMFIELD,CO,80021,JEFFERSON,(303) 464-4500,Acute Care Hospitals,Proprietary,Yes,Y,,5,,7,Not Available,Not Available,Not Available,Not Available,5,8,3,0,3,0,,11,3,0,3,0,,8,Not Available,5,12,6,
060130,UCHEALTH GRANDVIEW HOSPITAL,5623 PULPIT PEAK VIEW,COLORADO SPRINGS,CO,80918,EL PASO,(719) 365-3300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,3,0,,8,8,,12,5,
060131,UCHEALTH GREELEY HOSPITAL,6767 W 29TH ST,GREELEY,CO,80634,WELD,(970) 652-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,,7,5,0,5,0,,8,5,1,4,0,,11,8,0,7,1,,8,8,,12,10,
060132,UCHEALTH HIGHLANDS RANCH HOSPITAL,1500 PARK CENTRAL DR,HIGHLANDS RANCH,CO,80129,DOUGLAS,(720) 516-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,,7,5,1,4,0,,8,6,1,5,0,,11,8,0,8,0,,8,8,,12,9,
060133,ST FRANCIS HOSPITAL - INTERQUEST,10860 NEW ALLEGIANCE DR,COLORADO SPRINGS,CO,80921,EL PASO,(719) 757-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
061300,WEISBROD MEMORIAL COUNTY HOSPITAL,1208 LUTHER ST,EADS,CO,81036,KIOWA,(719) 438-5401,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
